observation_date,DEXCHUS
2025-10-29,7.0980
2025-10-30,7.1097
2025-10-31,7.1169
2025-11-03,7.1222
2025-11-04,7.1295
2025-11-05,7.1260
2025-11-06,7.1195
2025-11-07,7.1219
2025-11-10,7.1193
2025-11-11,
2025-11-12,7.1120
2025-11-13,7.0950
2025-11-14,7.0992
2025-11-17,7.1075
2025-11-18,7.1074
2025-11-19,7.1106
2025-11-20,7.1098
2025-11-21,7.1066
2025-11-24,7.1020
2025-11-25,7.0845
2025-11-26,7.0758
2025-11-27,
2025-11-28,7.0751
2025-12-01,7.0717
2025-12-02,7.0700
2025-12-03,7.0636
2025-12-04,7.0714
2025-12-05,7.0696
2025-12-08,7.0710
2025-12-09,7.0633
2025-12-10,7.0640
2025-12-11,7.0579
2025-12-12,7.0548
2025-12-15,7.0470
2025-12-16,7.0417
2025-12-17,7.0431
2025-12-18,7.0404
2025-12-19,7.0409
2025-12-22,7.0367
2025-12-23,7.0280
2025-12-24,7.0142
2025-12-25,
2025-12-26,7.0063
2025-12-29,7.0056
2025-12-30,6.9961
2025-12-31,6.9931
2026-01-01,
2026-01-02,6.9877
2026-01-05,6.9880
2026-01-06,6.9834
2026-01-07,6.9965
2026-01-08,6.9835
2026-01-09,6.9772
2026-01-12,6.9731
2026-01-13,6.9775
2026-01-14,6.9730
2026-01-15,6.9660
2026-01-16,6.9681
2026-01-19,
2026-01-20,6.9599
2026-01-21,6.9637
2026-01-22,6.9700
2026-01-23,6.9631
2026-01-26,6.9542
2026-01-27,6.9545
2026-01-28,6.9462
2026-01-29,6.9480
2026-01-30,6.9510
2026-02-02,6.9463
2026-02-03,6.9377
2026-02-04,6.9415
2026-02-05,6.9378
2026-02-06,6.9388
2026-02-09,6.9200
2026-02-10,6.9106
2026-02-11,6.9125
2026-02-12,6.9010
2026-02-13,6.9080
2026-02-16,
2026-02-17,6.9031
2026-02-18,6.9031
2026-02-19,6.9031
2026-02-20,6.9031
2026-02-23,6.9031
2026-02-24,6.8830
2026-02-25,6.8692
2026-02-26,6.8409
2026-02-27,6.8579
2026-03-02,6.8821
2026-03-03,6.8996
2026-03-04,6.8969
2026-03-05,6.8912
2026-03-06,6.8965
2026-03-09,6.9066
2026-03-10,6.8766
2026-03-11,6.8655
2026-03-12,6.8689
2026-03-13,6.8961
2026-03-16,6.8955
2026-03-17,6.8863
2026-03-18,6.8726
2026-03-19,6.8998
2026-03-20,6.8857
2026-03-23,6.8807
2026-03-24,6.8918
2026-03-25,6.9011
2026-03-26,6.9107
2026-03-27,6.9116
2026-03-30,6.9119
2026-03-31,6.8980
2026-04-01,6.8720
2026-04-02,6.8856
2026-04-03,6.8824
2026-04-06,6.8778
2026-04-07,6.8567
2026-04-08,6.8287
2026-04-09,6.8314
2026-04-10,6.8278
2026-04-13,6.8303
2026-04-14,6.8157
2026-04-15,6.8180
2026-04-16,6.8208
2026-04-17,6.8170
2026-04-20,6.8172
2026-04-21,6.8208
2026-04-22,6.8275
2026-04-23,6.8260
2026-04-24,6.8359
2026-04-27,6.8228
2026-04-28,6.8374
2026-04-29,6.8375
2026-04-30,6.8273
2026-05-01,6.8276
2026-05-04,6.8300
2026-05-05,6.8276
2026-05-06,6.8110
2026-05-07,6.8014
2026-05-08,6.8005
